instance;n;p;pc;pm;run;bestObjective;evaluations;timeMs;reachedOptimum
ap_25_4.txt;25;4;0,800;0,010;28;139655,579515;5000000;9506;false
ap_25_4.txt;25;4;0,800;0,010;29;139197,169092;1458446;2779;true
ap_25_4.txt;25;4;0,800;0,010;30;150010,955943;5000000;9500;false
ap_25_4.txt;25;4;0,800;0,050;1;151784,020928;5000000;10699;false
ap_25_4.txt;25;4;0,800;0,050;2;139655,579515;5000000;9724;false
ap_25_4.txt;25;4;0,800;0,050;3;151784,020928;5000000;9688;false
ap_25_4.txt;25;4;0,800;0,050;4;139655,579515;5000000;9652;false
ap_25_4.txt;25;4;0,800;0,050;5;139655,579515;5000000;9661;false
ap_25_4.txt;25;4;0,800;0,050;6;152520,994868;5000000;9704;false
ap_25_4.txt;25;4;0,800;0,050;7;139197,169092;1811732;3503;true
ap_25_4.txt;25;4;0,800;0,050;8;139655,579515;5000000;9678;false
ap_25_4.txt;25;4;0,800;0,050;9;139868,472405;5000000;9707;false
ap_25_4.txt;25;4;0,800;0,050;10;139655,579515;5000000;9674;false
ap_25_4.txt;25;4;0,800;0,050;11;139655,579515;5000000;9688;false
ap_25_4.txt;25;4;0,800;0,050;12;139655,579515;5000000;9692;false
ap_25_4.txt;25;4;0,800;0,050;13;139868,472405;5000000;9673;false
ap_25_4.txt;25;4;0,800;0,050;14;139655,579515;5000000;9646;false
ap_25_4.txt;25;4;0,800;0,050;15;150356,279876;5000000;9719;false
ap_25_4.txt;25;4;0,800;0,050;16;139655,579515;5000000;9680;false
ap_25_4.txt;25;4;0,800;0,050;17;139655,579515;5000000;9641;false
ap_25_4.txt;25;4;0,800;0,050;18;139655,579515;5000000;9674;false
ap_25_4.txt;25;4;0,800;0,050;19;139655,579515;5000000;9671;false
ap_25_4.txt;25;4;0,800;0,050;20;150010,955943;5000000;9676;false
ap_25_4.txt;25;4;0,800;0,050;21;139655,579515;5000000;9804;false
ap_25_4.txt;25;4;0,800;0,050;22;139868,472405;5000000;9684;false
ap_25_4.txt;25;4;0,800;0,050;23;152520,994868;5000000;9695;false
ap_25_4.txt;25;4;0,800;0,050;24;139868,472405;5000000;9678;false
ap_25_4.txt;25;4;0,800;0,050;25;139655,579515;5000000;9679;false
ap_25_4.txt;25;4;0,800;0,050;26;155143,128768;5000000;9687;false
ap_25_4.txt;25;4;0,800;0,050;27;139655,579515;5000000;9682;false
ap_25_4.txt;25;4;0,800;0,050;28;150010,955943;5000000;9655;false
ap_25_4.txt;25;4;0,800;0,050;29;146949,994569;5000000;9665;false
ap_25_4.txt;25;4;0,800;0,050;30;139655,579515;5000000;9657;false
ap_25_4.txt;25;4;0,800;0,100;1;139655,579515;5000000;9864;false
ap_25_4.txt;25;4;0,800;0,100;2;139655,579515;5000000;9879;false
ap_25_4.txt;25;4;0,800;0,100;3;139868,472405;5000000;9864;false
ap_25_4.txt;25;4;0,800;0,100;4;139655,579515;5000000;9828;false
ap_25_4.txt;25;4;0,800;0,100;5;139655,579515;5000000;9836;false
ap_25_4.txt;25;4;0,800;0,100;6;139655,579515;5000000;9842;false
ap_25_4.txt;25;4;0,800;0,100;7;150010,955943;5000000;9841;false
ap_25_4.txt;25;4;0,800;0,100;8;139197,169092;3390149;6659;true
ap_25_4.txt;25;4;0,800;0,100;9;139655,579515;5000000;9831;false
ap_25_4.txt;25;4;0,800;0,100;10;139655,579515;5000000;9906;false
ap_25_4.txt;25;4;0,800;0,100;11;139655,579515;5000000;9866;false
ap_25_4.txt;25;4;0,800;0,100;12;139655,579515;5000000;9839;false
ap_25_4.txt;25;4;0,800;0,100;13;139197,169092;101127;200;true
ap_25_4.txt;25;4;0,800;0,100;14;139655,579515;5000000;10012;false
ap_25_4.txt;25;4;0,800;0,100;15;139655,579515;5000000;9862;false
ap_25_4.txt;25;4;0,800;0,100;16;139655,579515;5000000;9871;false
ap_25_4.txt;25;4;0,800;0,100;17;150010,955943;5000000;9915;false
ap_25_4.txt;25;4;0,800;0,100;18;146949,994569;5000000;9833;false
ap_25_4.txt;25;4;0,800;0,100;19;139655,579515;5000000;9839;false
ap_25_4.txt;25;4;0,800;0,100;20;139197,169092;1031935;2019;true
ap_25_4.txt;25;4;0,800;0,100;21;139655,579515;5000000;9849;false
ap_25_4.txt;25;4;0,800;0,100;22;139263,974361;5000000;9826;false
ap_25_4.txt;25;4;0,800;0,100;23;139197,169092;1613313;3171;true
ap_25_4.txt;25;4;0,800;0,100;24;139655,579515;5000000;9890;false
ap_25_4.txt;25;4;0,800;0,100;25;139868,472405;5000000;9827;false
ap_25_4.txt;25;4;0,800;0,100;26;139655,579515;5000000;9814;false
ap_25_4.txt;25;4;0,800;0,100;27;139263,974361;5000000;9839;false
ap_25_4.txt;25;4;0,800;0,100;28;143895,164312;5000000;9852;false
ap_25_4.txt;25;4;0,800;0,100;29;139655,579515;5000000;9844;false
ap_25_4.txt;25;4;0,800;0,100;30;139655,579515;5000000;9943;false
ap_25_4.txt;25;4;1,000;0,010;1;139655,579515;5000000;9520;false
ap_25_4.txt;25;4;1,000;0,010;2;139655,579515;5000000;9500;false
ap_25_4.txt;25;4;1,000;0,010;3;139655,579515;5000000;9533;false
ap_25_4.txt;25;4;1,000;0,010;4;150010,955943;5000000;9524;false
ap_25_4.txt;25;4;1,000;0,010;5;139655,579515;5000000;10547;false
ap_25_4.txt;25;4;1,000;0,010;6;139655,579515;5000000;9583;false
ap_25_4.txt;25;4;1,000;0,010;7;139655,579515;5000000;1047875;false
ap_25_4.txt;25;4;1,000;0,010;8;146949,994569;5000000;9538;false
ap_25_4.txt;25;4;1,000;0,010;9;139655,579515;5000000;9582;false
ap_25_4.txt;25;4;1,000;0,010;10;139655,579515;5000000;9480;false
ap_25_4.txt;25;4;1,000;0,010;11;143895,164312;5000000;9637;false
ap_25_4.txt;25;4;1,000;0,010;12;150010,955943;5000000;9643;false
ap_25_4.txt;25;4;1,000;0,010;13;143895,164312;5000000;9462;false
ap_25_4.txt;25;4;1,000;0,010;14;139655,579515;5000000;485422;false
ap_25_4.txt;25;4;1,000;0,010;15;139655,579515;5000000;10065;false
ap_25_4.txt;25;4;1,000;0,010;16;150010,955943;5000000;10145;false
ap_25_4.txt;25;4;1,000;0,010;17;152520,994868;5000000;10295;false
ap_25_4.txt;25;4;1,000;0,010;18;139263,974361;5000000;974302;false
ap_25_4.txt;25;4;1,000;0,010;19;139655,579515;5000000;10081;false
ap_25_4.txt;25;4;1,000;0,010;20;139655,579515;5000000;9564;false
ap_25_4.txt;25;4;1,000;0,010;21;139655,579515;5000000;9473;false
ap_25_4.txt;25;4;1,000;0,010;22;139263,974361;5000000;9478;false
ap_25_4.txt;25;4;1,000;0,010;23;139655,579515;5000000;1040624;false
ap_25_4.txt;25;4;1,000;0,010;24;150010,955943;5000000;9703;false
ap_25_4.txt;25;4;1,000;0,010;25;139655,579515;5000000;9476;false
ap_25_4.txt;25;4;1,000;0,010;26;151784,020928;5000000;9626;false
ap_25_4.txt;25;4;1,000;0,010;27;139655,579515;5000000;9519;false
ap_25_4.txt;25;4;1,000;0,010;28;150010,955943;5000000;9504;false
ap_25_4.txt;25;4;1,000;0,010;29;150010,955943;5000000;9457;false
ap_25_4.txt;25;4;1,000;0,010;30;146949,994569;5000000;9533;false
ap_25_4.txt;25;4;1,000;0,050;1;139655,579515;5000000;9620;false
ap_25_4.txt;25;4;1,000;0,050;2;139655,579515;5000000;9613;false
ap_25_4.txt;25;4;1,000;0,050;3;139197,169092;455524;874;true
ap_25_4.txt;25;4;1,000;0,050;4;139655,579515;5000000;9590;false
ap_25_4.txt;25;4;1,000;0,050;5;150010,955943;5000000;9590;false
ap_25_4.txt;25;4;1,000;0,050;6;139655,579515;5000000;9600;false
ap_25_4.txt;25;4;1,000;0,050;7;139868,472405;5000000;9682;false
ap_25_4.txt;25;4;1,000;0,050;8;139263,974361;5000000;9594;false
ap_25_4.txt;25;4;1,000;0,050;9;139655,579515;5000000;1004275;false
ap_25_4.txt;25;4;1,000;0,050;10;139655,579515;5000000;9617;false
ap_25_4.txt;25;4;1,000;0,050;11;139655,579515;5000000;9602;false
ap_25_4.txt;25;4;1,000;0,050;12;150010,955943;5000000;9596;false
ap_25_4.txt;25;4;1,000;0,050;13;139655,579515;5000000;9773;false
ap_25_4.txt;25;4;1,000;0,050;14;150010,955943;5000000;994962;false
ap_25_4.txt;25;4;1,000;0,050;15;139868,472405;5000000;9643;false
ap_25_4.txt;25;4;1,000;0,050;16;148044,872692;5000000;9630;false
ap_25_4.txt;25;4;1,000;0,050;17;150010,955943;5000000;9663;false
ap_25_4.txt;25;4;1,000;0,050;18;150010,955943;5000000;1018842;false
ap_25_4.txt;25;4;1,000;0,050;19;139655,579515;5000000;9766;false
ap_25_4.txt;25;4;1,000;0,050;20;139655,579515;5000000;9607;false
ap_25_4.txt;25;4;1,000;0,050;21;139655,579515;5000000;9607;false
ap_25_4.txt;25;4;1,000;0,050;22;139655,579515;5000000;9621;false
ap_25_4.txt;25;4;1,000;0,050;23;139655,579515;5000000;146792;false
ap_25_4.txt;25;4;1,000;0,050;24;139655,579515;5000000;10248;false
ap_25_4.txt;25;4;1,000;0,050;25;139197,169092;1901112;4616;true
ap_25_4.txt;25;4;1,000;0,050;26;139868,472405;5000000;9749;false
ap_25_4.txt;25;4;1,000;0,050;27;148044,872692;5000000;9599;false
ap_25_4.txt;25;4;1,000;0,050;28;148044,872692;5000000;1027574;false
ap_25_4.txt;25;4;1,000;0,050;29;139655,579515;5000000;9738;false
ap_25_4.txt;25;4;1,000;0,050;30;139655,579515;5000000;9664;false
ap_25_4.txt;25;4;1,000;0,100;1;139655,579515;5000000;9896;false
ap_25_4.txt;25;4;1,000;0,100;2;139655,579515;5000000;9880;false
ap_25_4.txt;25;4;1,000;0,100;3;150626,991248;5000000;9754;false
ap_25_4.txt;25;4;1,000;0,100;4;139868,472405;5000000;9759;false
ap_25_4.txt;25;4;1,000;0,100;5;139655,579515;5000000;9850;false
ap_25_4.txt;25;4;1,000;0,100;6;139655,579515;5000000;9810;false
ap_25_4.txt;25;4;1,000;0,100;7;139655,579515;5000000;11072;false
ap_25_4.txt;25;4;1,000;0,100;8;150010,955943;5000000;10012;false
ap_25_4.txt;25;4;1,000;0,100;9;139655,579515;5000000;9869;false
ap_25_4.txt;25;4;1,000;0,100;10;139655,579515;5000000;9865;false
ap_25_4.txt;25;4;1,000;0,100;11;139655,579515;5000000;9973;false
ap_25_4.txt;25;4;1,000;0,100;12;139655,579515;5000000;9901;false
ap_25_4.txt;25;4;1,000;0,100;13;139655,579515;5000000;9926;false
ap_25_4.txt;25;4;1,000;0,100;14;139197,169092;267297;547;true
ap_25_4.txt;25;4;1,000;0,100;15;139655,579515;5000000;10310;false
ap_25_4.txt;25;4;1,000;0,100;16;139655,579515;5000000;9879;false
ap_25_4.txt;25;4;1,000;0,100;17;139655,579515;5000000;9863;false
ap_25_4.txt;25;4;1,000;0,100;18;139655,579515;5000000;9852;false
ap_25_4.txt;25;4;1,000;0,100;19;150010,955943;5000000;9841;false
ap_25_4.txt;25;4;1,000;0,100;20;139655,579515;5000000;9803;false
ap_25_4.txt;25;4;1,000;0,100;21;139655,579515;5000000;9875;false
ap_25_4.txt;25;4;1,000;0,100;22;139655,579515;5000000;9860;false
ap_25_4.txt;25;4;1,000;0,100;23;139655,579515;5000000;9809;false
ap_25_4.txt;25;4;1,000;0,100;24;139655,579515;5000000;9848;false
ap_25_4.txt;25;4;1,000;0,100;25;139655,579515;5000000;9923;false
ap_25_4.txt;25;4;1,000;0,100;26;139655,579515;5000000;775896;false
ap_25_4.txt;25;4;1,000;0,100;27;139655,579515;5000000;11348;false
ap_25_4.txt;25;4;1,000;0,100;28;139655,579515;5000000;12968;false
ap_25_4.txt;25;4;1,000;0,100;29;139655,579515;5000000;10771;false
ap_25_4.txt;25;4;1,000;0,100;30;139197,169092;2958110;6219;true
ap_25_5.txt;25;5;0,000;0,010;1;128374,985055;5000000;12242;false
ap_25_5.txt;25;5;0,000;0,010;2;134395,977709;5000000;12735;false
ap_25_5.txt;25;5;0,000;0,010;3;136897,843876;5000000;11245;false
ap_25_5.txt;25;5;0,000;0,010;4;130163,419703;5000000;9741;false
ap_25_5.txt;25;5;0,000;0,010;5;133424,240953;5000000;10849;false
ap_25_5.txt;25;5;0,000;0,010;6;134395,977709;5000000;11267;false
ap_25_5.txt;25;5;0,000;0,010;7;133613,957488;5000000;11098;false
ap_25_5.txt;25;5;0,000;0,010;8;131401,887320;5000000;10217;false
ap_25_5.txt;25;5;0,000;0,010;9;145727,098005;5000000;9975;false
ap_25_5.txt;25;5;0,000;0,010;10;138611,218861;5000000;9994;false
ap_25_5.txt;25;5;0,000;0,010;11;133309,233155;5000000;9804;false
ap_25_5.txt;25;5;0,000;0,010;12;131401,887320;5000000;10000;false
ap_25_5.txt;25;5;0,000;0,010;13;134834,594044;5000000;9877;false
ap_25_5.txt;25;5;0,000;0,010;14;136181,385812;5000000;9701;false
ap_25_5.txt;25;5;0,000;0,010;15;123659,734055;5000000;9760;false
ap_25_5.txt;25;5;0,000;0,010;16;123730,073231;5000000;9830;false
ap_25_5.txt;25;5;0,000;0,010;17;140912,216904;5000000;9806;false
ap_25_5.txt;25;5;0,000;0,010;18;123659,734055;5000000;9782;false
ap_25_5.txt;25;5;0,000;0,010;19;134789,591568;5000000;9806;false
ap_25_5.txt;25;5;0,000;0,010;20;145524,635714;5000000;9727;false
ap_25_5.txt;25;5;0,000;0,010;21;134789,591568;5000000;10898;false
ap_25_5.txt;25;5;0,000;0,010;22;134395,977709;5000000;11597;false
ap_25_5.txt;25;5;0,000;0,010;23;134900,097182;5000000;10075;false
ap_25_5.txt;25;5;0,000;0,010;24;134395,977709;5000000;10603;false
ap_25_5.txt;25;5;0,000;0,010;25;136181,385812;5000000;10401;false
ap_25_5.txt;25;5;0,000;0,010;26;134775,179360;5000000;10351;false
ap_25_5.txt;25;5;0,000;0,010;27;134789,591568;5000000;10333;false
ap_25_5.txt;25;5;0,000;0,010;28;134395,977709;5000000;10131;false
ap_25_5.txt;25;5;0,000;0,010;29;134789,591568;5000000;9876;false
ap_25_5.txt;25;5;0,000;0,010;30;133309,233155;5000000;10786;false
ap_25_5.txt;25;5;0,000;0,050;1;133613,957488;5000000;10524;false
ap_25_5.txt;25;5;0,000;0,050;2;123659,734055;5000000;10269;false
ap_25_5.txt;25;5;0,000;0,050;3;134395,977709;5000000;9966;false
ap_25_5.txt;25;5;0,000;0,050;4;123659,734055;5000000;10027;false
ap_25_5.txt;25;5;0,000;0,050;5;134395,977709;5000000;12228;false
ap_25_5.txt;25;5;0,000;0,050;6;123574,288684;4573158;9113;true
ap_25_5.txt;25;5;0,000;0,050;7;127892,630620;5000000;10282;false
ap_25_5.txt;25;5;0,000;0,050;8;123659,734055;5000000;10502;false
ap_25_5.txt;25;5;0,000;0,050;9;123574,288684;346463;690;true
ap_25_5.txt;25;5;0,000;0,050;10;123659,734055;5000000;10505;false
ap_25_5.txt;25;5;0,000;0,050;11;128374,985055;5000000;10489;false
ap_25_5.txt;25;5;0,000;0,050;12;138611,218861;5000000;13012;false
ap_25_5.txt;25;5;0,000;0,050;13;123574,288684;4339939;10007;true
ap_25_5.txt;25;5;0,000;0,050;14;123574,288684;3779330;7736;true
ap_25_5.txt;25;5;0,000;0,050;15;134789,591568;5000000;10155;false
ap_25_5.txt;25;5;0,000;0,050;16;123659,734055;5000000;10105;false
ap_25_5.txt;25;5;0,000;0,050;17;134395,977709;5000000;10078;false
ap_25_5.txt;25;5;0,000;0,050;18;131401,887320;5000000;9990;false
ap_25_5.txt;25;5;0,000;0,050;19;123574,288684;1782163;3580;true
ap_25_5.txt;25;5;0,000;0,050;20;130163,419703;5000000;9943;false
ap_25_5.txt;25;5;0,000;0,050;21;134395,977709;5000000;9890;false
ap_25_5.txt;25;5;0,000;0,050;22;133309,233155;5000000;9878;false
ap_25_5.txt;25;5;0,000;0,050;23;133309,233155;5000000;9884;false
ap_25_5.txt;25;5;0,000;0,050;24;134775,179360;5000000;9900;false
ap_25_5.txt;25;5;0,000;0,050;25;134395,977709;5000000;10216;false
ap_25_5.txt;25;5;0,000;0,050;26;123659,734055;5000000;15094;false
ap_25_5.txt;25;5;0,000;0,050;27;134395,977709;5000000;10707;false
ap_25_5.txt;25;5;0,000;0,050;28;132299,468539;5000000;10868;false
ap_25_5.txt;25;5;0,000;0,050;29;131401,887320;5000000;10902;false
ap_25_5.txt;25;5;0,000;0,050;30;123574,288684;950375;1937;true
ap_25_5.txt;25;5;0,000;0,100;1;123574,288684;258979;540;true
ap_25_5.txt;25;5;0,000;0,100;2;123659,734055;5000000;11973;false
ap_25_5.txt;25;5;0,000;0,100;3;123574,288684;2588822;5286;true
ap_25_5.txt;25;5;0,000;0,100;4;123574,288684;4598834;9475;true
ap_25_5.txt;25;5;0,000;0,100;5;123574,288684;4253247;10600;true
ap_25_5.txt;25;5;0,000;0,100;6;133424,240953;5000000;10479;false
ap_25_5.txt;25;5;0,000;0,100;7;123659,734055;5000000;10385;false
ap_25_5.txt;25;5;0,000;0,100;8;130668,001933;5000000;10612;false
ap_25_5.txt;25;5;0,000;0,100;9;123659,734055;5000000;10744;false
ap_25_5.txt;25;5;0,000;0,100;10;134900,097182;5000000;10256;false
ap_25_5.txt;25;5;0,000;0,100;11;134395,977709;5000000;10130;false
ap_25_5.txt;25;5;0,000;0,100;12;123659,734055;5000000;10268;false
ap_25_5.txt;25;5;0,000;0,100;13;133946,136614;5000000;10417;false
ap_25_5.txt;25;5;0,000;0,100;14;123659,734055;5000000;12474;false
ap_25_5.txt;25;5;0,000;0,100;15;123659,734055;5000000;11906;false
ap_25_5.txt;25;5;0,000;0,100;16;123574,288684;2103940;4455;true
ap_25_5.txt;25;5;0,000;0,100;17;134395,977709;5000000;10229;false
ap_25_5.txt;25;5;0,000;0,100;18;134900,097182;5000000;10412;false
ap_25_5.txt;25;5;0,000;0,100;19;123659,734055;5000000;12297;false
ap_25_5.txt;25;5;0,000;0,100;20;123574,288684;1059648;2458;true
ap_25_5.txt;25;5;0,000;0,100;21;134395,977709;5000000;10715;false
ap_25_5.txt;25;5;0,000;0,100;22;134789,591568;5000000;10940;false
ap_25_5.txt;25;5;0,000;0,100;23;133424,240953;5000000;11153;false
ap_25_5.txt;25;5;0,000;0,100;24;123574,288684;3508789;7550;true
ap_25_5.txt;25;5;0,000;0,100;25;123574,288684;17519;40;true
ap_25_5.txt;25;5;0,000;0,100;26;136181,385812;5000000;11306;false
ap_25_5.txt;25;5;0,000;0,100;27;133613,957488;5000000;10910;false
ap_25_5.txt;25;5;0,000;0,100;28;134834,594044;5000000;10981;false
ap_25_5.txt;25;5;0,000;0,100;29;123574,288684;2323838;5136;true
ap_25_5.txt;25;5;0,000;0,100;30;130668,001933;5000000;10513;false
ap_25_5.txt;25;5;0,200;0,010;1;142732,284301;5000000;10623;false
ap_25_5.txt;25;5;0,200;0,010;2;133613,957488;5000000;10253;false
ap_25_5.txt;25;5;0,200;0,010;3;123730,073231;5000000;10128;false
ap_25_5.txt;25;5;0,200;0,010;4;139456,665708;5000000;9821;false
ap_25_5.txt;25;5;0,200;0,010;5;134395,977709;5000000;9978;false
ap_25_5.txt;25;5;0,200;0,010;6;138611,218861;5000000;10955;false
ap_25_5.txt;25;5;0,200;0,010;7;128374,985055;5000000;10639;false
ap_25_5.txt;25;5;0,200;0,010;8;123659,734055;5000000;13321;false
ap_25_5.txt;25;5;0,200;0,010;9;134775,179360;5000000;11602;false
ap_25_5.txt;25;5;0,200;0,010;10;134395,977709;5000000;10022;false
ap_25_5.txt;25;5;0,200;0,010;11;136181,385812;5000000;11202;false
ap_25_5.txt;25;5;0,200;0,010;12;134392,179877;5000000;10191;false
ap_25_5.txt;25;5;0,200;0,010;13;134775,179360;5000000;11015;false
ap_25_5.txt;25;5;0,200;0,010;14;134789,591568;5000000;10360;false
ap_25_5.txt;25;5;0,200;0,010;15;135513,078706;5000000;10019;false
ap_25_5.txt;25;5;0,200;0,010;16;123574,288684;4871;10;true
ap_25_5.txt;25;5;0,200;0,010;17;135829,396024;5000000;10197;false
ap_25_5.txt;25;5;0,200;0,010;18;123574,288684;512281;1008;true
ap_25_5.txt;25;5;0,200;0,010;19;134395,977709;5000000;9823;false
ap_25_5.txt;25;5;0,200;0,010;20;133613,957488;5000000;9800;false
ap_25_5.txt;25;5;0,200;0,010;21;142732,284301;5000000;10387;false
ap_25_5.txt;25;5;0,200;0,010;22;130163,419703;5000000;9880;false
ap_25_5.txt;25;5;0,200;0,010;23;131401,887320;5000000;10137;false
ap_25_5.txt;25;5;0,200;0,010;24;134789,591568;5000000;10389;false
ap_25_5.txt;25;5;0,200;0,010;25;138611,218861;5000000;10196;false
ap_25_5.txt;25;5;0,200;0,010;26;123659,734055;5000000;10742;false
ap_25_5.txt;25;5;0,200;0,010;27;123574,288684;482981;970;true
ap_25_5.txt;25;5;0,200;0,010;28;142732,284301;5000000;10074;false
ap_25_5.txt;25;5;0,200;0,010;29;128374,985055;5000000;10203;false
ap_25_5.txt;25;5;0,200;0,010;30;134395,977709;5000000;10397;false
ap_25_5.txt;25;5;0,200;0,050;1;123574,288684;371871;772;true
ap_25_5.txt;25;5;0,200;0,050;2;123659,734055;5000000;10339;false
ap_25_5.txt;25;5;0,200;0,050;3;134900,097182;5000000;11016;false
ap_25_5.txt;25;5;0,200;0,050;4;133613,957488;5000000;10001;false
ap_25_5.txt;25;5;0,200;0,050;5;136181,385812;5000000;10534;false
ap_25_5.txt;25;5;0,200;0,050;6;133613,957488;5000000;10210;false
ap_25_5.txt;25;5;0,200;0,050;7;123659,734055;5000000;10047;false
ap_25_5.txt;25;5;0,200;0,050;8;134775,179360;5000000;10363;false
ap_25_5.txt;25;5;0,200;0,050;9;134789,591568;5000000;10510;false
ap_25_5.txt;25;5;0,200;0,050;10;123659,734055;5000000;10525;false
ap_25_5.txt;25;5;0,200;0,050;11;134395,977709;5000000;10055;false
ap_25_5.txt;25;5;0,200;0,050;12;123574,288684;947461;1881;true
ap_25_5.txt;25;5;0,200;0,050;13;131401,887320;5000000;10133;false
ap_25_5.txt;25;5;0,200;0,050;14;133946,136614;5000000;9913;false
ap_25_5.txt;25;5;0,200;0,050;15;134395,977709;5000000;10027;false
ap_25_5.txt;25;5;0,200;0,050;16;123659,734055;5000000;10113;false
ap_25_5.txt;25;5;0,200;0,050;17;133613,957488;5000000;9974;false
ap_25_5.txt;25;5;0,200;0,050;18;134395,977709;5000000;10011;false
ap_25_5.txt;25;5;0,200;0,050;19;134395,977709;5000000;9887;false
ap_25_5.txt;25;5;0,200;0,050;20;136181,385812;5000000;9919;false
ap_25_5.txt;25;5;0,200;0,050;21;123659,734055;5000000;9905;false
ap_25_5.txt;25;5;0,200;0,050;22;123659,734055;5000000;9926;false
ap_25_5.txt;25;5;0,200;0,050;23;133309,233155;5000000;9906;false
ap_25_5.txt;25;5;0,200;0,050;24;127892,630620;5000000;9977;false
ap_25_5.txt;25;5;0,200;0,050;25;128374,985055;5000000;9926;false
ap_25_5.txt;25;5;0,200;0,050;26;123574,288684;669117;1321;true
ap_25_5.txt;25;5;0,200;0,050;27;134395,977709;5000000;9886;false
ap_25_5.txt;25;5;0,200;0,050;28;134900,097182;5000000;9906;false
ap_25_5.txt;25;5;0,200;0,050;29;123659,734055;5000000;9874;false
ap_25_5.txt;25;5;0,200;0,050;30;134395,977709;5000000;9903;false
ap_25_5.txt;25;5;0,200;0,100;1;123659,734055;5000000;944333;false
ap_25_5.txt;25;5;0,200;0,100;2;134395,977709;5000000;10200;false
ap_25_5.txt;25;5;0,200;0,100;3;134395,977709;5000000;10022;false
ap_25_5.txt;25;5;0,200;0,100;4;133424,240953;5000000;9973;false
ap_25_5.txt;25;5;0,200;0,100;5;134395,977709;5000000;1172752;false
ap_25_5.txt;25;5;0,200;0,100;6;134395,977709;5000000;262882;false
ap_25_5.txt;25;5;0,200;0,100;7;123659,734055;5000000;10083;false
ap_25_5.txt;25;5;0,200;0,100;8;123574,288684;965442;1915;true
ap_25_5.txt;25;5;0,200;0,100;9;123659,734055;5000000;10175;false
ap_25_5.txt;25;5;0,200;0,100;10;134395,977709;5000000;9974;false
ap_25_5.txt;25;5;0,200;0,100;11;134775,179360;5000000;10262;false
ap_25_5.txt;25;5;0,200;0,100;12;123574,288684;1564407;4600;true
ap_25_5.txt;25;5;0,200;0,100;13;123659,734055;5000000;10230;false
ap_25_5.txt;25;5;0,200;0,100;14;139256,327313;5000000;10066;false
ap_25_5.txt;25;5;0,200;0,100;15;123659,734055;5000000;10264;false
ap_25_5.txt;25;5;0,200;0,100;16;134395,977709;5000000;10190;false
ap_25_5.txt;25;5;0,200;0,100;17;133424,240953;5000000;10781;false
ap_25_5.txt;25;5;0,200;0,100;18;133613,957488;5000000;10213;false
ap_25_5.txt;25;5;0,200;0,100;19;123659,734055;5000000;10235;false
ap_25_5.txt;25;5;0,200;0,100;20;123659,734055;5000000;10892;false
ap_25_5.txt;25;5;0,200;0,100;21;130163,419703;5000000;10953;false
ap_25_5.txt;25;5;0,200;0,100;22;123574,288684;1590022;3300;true
ap_25_5.txt;25;5;0,200;0,100;23;134395,977709;5000000;11644;false
ap_25_5.txt;25;5;0,200;0,100;24;133424,240953;5000000;11649;false
ap_25_5.txt;25;5;0,200;0,100;25;134395,977709;5000000;10889;false
ap_25_5.txt;25;5;0,200;0,100;26;123659,734055;5000000;12124;false
ap_25_5.txt;25;5;0,200;0,100;27;134395,977709;5000000;10572;false
ap_25_5.txt;25;5;0,200;0,100;28;123659,734055;5000000;11891;false
ap_25_5.txt;25;5;0,200;0,100;29;123574,288684;10198;28;true
ap_25_5.txt;25;5;0,200;0,100;30;123659,734055;5000000;10349;false
ap_25_5.txt;25;5;0,400;0,010;1;135513,078706;5000000;10587;false
ap_25_5.txt;25;5;0,400;0,010;2;131401,887320;5000000;10434;false
ap_25_5.txt;25;5;0,400;0,010;3;134789,591568;5000000;10154;false
ap_25_5.txt;25;5;0,400;0,010;4;134775,179360;5000000;10404;false
ap_25_5.txt;25;5;0,400;0,010;5;134070,925254;5000000;11186;false
ap_25_5.txt;25;5;0,400;0,010;6;148437,166741;5000000;15302;false
ap_25_5.txt;25;5;0,400;0,010;7;134395,977709;5000000;10588;false
ap_25_5.txt;25;5;0,400;0,010;8;133424,240953;5000000;10927;false
ap_25_5.txt;25;5;0,400;0,010;9;123574,288684;1149761;2324;true
ap_25_5.txt;25;5;0,400;0,010;10;134789,591568;5000000;9963;false
ap_25_5.txt;25;5;0,400;0,010;11;123659,734055;5000000;10267;false
ap_25_5.txt;25;5;0,400;0,010;12;136897,843876;5000000;10070;false
ap_25_5.txt;25;5;0,400;0,010;13;123659,734055;5000000;10099;false
ap_25_5.txt;25;5;0,400;0,010;14;147686,512934;5000000;10742;false
ap_25_5.txt;25;5;0,400;0,010;15;128374,985055;5000000;10190;false
ap_25_5.txt;25;5;0,400;0,010;16;136181,385812;5000000;11163;false
ap_25_5.txt;25;5;0,400;0,010;17;134395,977709;5000000;10001;false
ap_25_5.txt;25;5;0,400;0,010;18;136181,385812;5000000;9888;false
ap_25_5.txt;25;5;0,400;0,010;19;134789,591568;5000000;9990;false
ap_25_5.txt;25;5;0,400;0,010;20;136181,385812;5000000;10483;false
ap_25_5.txt;25;5;0,400;0,010;21;138611,218861;5000000;10801;false
ap_25_5.txt;25;5;0,400;0,010;22;130163,419703;5000000;10441;false
ap_25_5.txt;25;5;0,400;0,010;23;133613,957488;5000000;10260;false
ap_25_5.txt;25;5;0,400;0,010;24;130679,724410;5000000;10023;false
ap_25_5.txt;25;5;0,400;0,010;25;145727,098005;5000000;10509;false
