instance;n;p;pc;pm;run;bestObjective;evaluations;timeMs
ap_25_3.txt;25;3;1,000;0,010;14;169842,216061;50000;98
ap_25_3.txt;25;3;1,000;0,010;15;159943,770432;50000;98
ap_25_3.txt;25;3;1,000;0,010;16;165718,382162;50000;98
ap_25_3.txt;25;3;1,000;0,010;17;157139,075500;50000;98
ap_25_3.txt;25;3;1,000;0,010;18;165718,382162;50000;97
ap_25_3.txt;25;3;1,000;0,010;19;163228,927349;50000;97
ap_25_3.txt;25;3;1,000;0,010;20;155256,323150;50000;96
ap_25_3.txt;25;3;1,000;0,010;21;155256,323150;50000;96
ap_25_3.txt;25;3;1,000;0,010;22;160213,709872;50000;98
ap_25_3.txt;25;3;1,000;0,010;23;159303,280454;50000;99
ap_25_3.txt;25;3;1,000;0,010;24;164194,943592;50000;101
ap_25_3.txt;25;3;1,000;0,010;25;165718,382162;50000;97
ap_25_3.txt;25;3;1,000;0,010;26;164758,803153;50000;96
ap_25_3.txt;25;3;1,000;0,010;27;155256,323150;50000;104
ap_25_3.txt;25;3;1,000;0,010;28;155256,323150;50000;97
ap_25_3.txt;25;3;1,000;0,010;29;165718,382162;50000;99
ap_25_3.txt;25;3;1,000;0,010;30;164758,803153;50000;96
ap_25_3.txt;25;3;1,000;0,050;1;157139,075500;50000;102
ap_25_3.txt;25;3;1,000;0,050;2;161743,979456;50000;97
ap_25_3.txt;25;3;1,000;0,050;3;159943,770432;50000;163
ap_25_3.txt;25;3;1,000;0,050;4;160213,709872;50000;163
ap_25_3.txt;25;3;1,000;0,050;5;155256,323150;50000;107
ap_25_3.txt;25;3;1,000;0,050;6;164194,943592;50000;104
ap_25_3.txt;25;3;1,000;0,050;7;155256,323150;50000;107
ap_25_3.txt;25;3;1,000;0,050;8;164194,943592;50000;100
ap_25_3.txt;25;3;1,000;0,050;9;159943,770432;50000;101
ap_25_3.txt;25;3;1,000;0,050;10;165718,382162;50000;97
ap_25_3.txt;25;3;1,000;0,050;11;159943,770432;50000;98
ap_25_3.txt;25;3;1,000;0,050;12;155256,323150;50000;99
ap_25_3.txt;25;3;1,000;0,050;13;164194,943592;50000;106
ap_25_3.txt;25;3;1,000;0,050;14;160213,709872;50000;104
ap_25_3.txt;25;3;1,000;0,050;15;164194,943592;50000;155
ap_25_3.txt;25;3;1,000;0,050;16;155256,323150;50000;120
ap_25_3.txt;25;3;1,000;0,050;17;157139,075500;50000;109
ap_25_3.txt;25;3;1,000;0,050;18;159943,770432;50000;96
ap_25_3.txt;25;3;1,000;0,050;19;159943,770432;50000;98
ap_25_3.txt;25;3;1,000;0,050;20;157139,075500;50000;96
ap_25_3.txt;25;3;1,000;0,050;21;159943,770432;50000;98
ap_25_3.txt;25;3;1,000;0,050;22;159943,770432;50000;102
ap_25_3.txt;25;3;1,000;0,050;23;155256,323150;50000;98
ap_25_3.txt;25;3;1,000;0,050;24;155256,323150;50000;99
ap_25_3.txt;25;3;1,000;0,050;25;159943,770432;50000;98
ap_25_3.txt;25;3;1,000;0,050;26;160213,709872;50000;105
ap_25_3.txt;25;3;1,000;0,050;27;160213,709872;50000;102
ap_25_3.txt;25;3;1,000;0,050;28;157139,075500;50000;106
ap_25_3.txt;25;3;1,000;0,050;29;155256,323150;50000;102
ap_25_3.txt;25;3;1,000;0,050;30;159943,770432;50000;128
ap_25_3.txt;25;3;1,000;0,100;1;155256,323150;50000;102
ap_25_3.txt;25;3;1,000;0,100;2;159943,770432;50000;225
ap_25_3.txt;25;3;1,000;0,100;3;155256,323150;50000;98
ap_25_3.txt;25;3;1,000;0,100;4;159943,770432;50000;98
ap_25_3.txt;25;3;1,000;0,100;5;159943,770432;50000;100
ap_25_3.txt;25;3;1,000;0,100;6;159943,770432;50000;99
ap_25_3.txt;25;3;1,000;0,100;7;155256,323150;50000;98
ap_25_3.txt;25;3;1,000;0,100;8;157139,075500;50000;99
ap_25_3.txt;25;3;1,000;0,100;9;160213,709872;50000;108
ap_25_3.txt;25;3;1,000;0,100;10;155256,323150;50000;98
ap_25_3.txt;25;3;1,000;0,100;11;164194,943592;50000;105
ap_25_3.txt;25;3;1,000;0,100;12;161949,271061;50000;104
ap_25_3.txt;25;3;1,000;0,100;13;155256,323150;50000;110
ap_25_3.txt;25;3;1,000;0,100;14;159303,280454;50000;104
ap_25_3.txt;25;3;1,000;0,100;15;155256,323150;50000;105
ap_25_3.txt;25;3;1,000;0,100;16;155256,323150;50000;99
ap_25_3.txt;25;3;1,000;0,100;17;164194,943592;50000;104
ap_25_3.txt;25;3;1,000;0,100;18;155256,323150;50000;99
ap_25_3.txt;25;3;1,000;0,100;19;159943,770432;50000;99
ap_25_3.txt;25;3;1,000;0,100;20;160213,709872;50000;99
ap_25_3.txt;25;3;1,000;0,100;21;155256,323150;50000;101
ap_25_3.txt;25;3;1,000;0,100;22;155256,323150;50000;100
ap_25_3.txt;25;3;1,000;0,100;23;155256,323150;50000;99
ap_25_3.txt;25;3;1,000;0,100;24;164194,943592;50000;99
ap_25_3.txt;25;3;1,000;0,100;25;165718,382162;50000;100
ap_25_3.txt;25;3;1,000;0,100;26;159943,770432;50000;102
ap_25_3.txt;25;3;1,000;0,100;27;157139,075500;50000;100
ap_25_3.txt;25;3;1,000;0,100;28;155256,323150;50000;99
ap_25_3.txt;25;3;1,000;0,100;29;159943,770432;50000;98
ap_25_3.txt;25;3;1,000;0,100;30;159943,770432;50000;100
ap_40_2.txt;40;2;0,000;0,010;1;177471,673601;50000;184
ap_40_2.txt;40;2;0,000;0,010;2;180768,670039;50000;187
ap_40_2.txt;40;2;0,000;0,010;3;180768,670039;50000;195
ap_40_2.txt;40;2;0,000;0,010;4;177471,673601;50000;183
ap_40_2.txt;40;2;0,000;0,010;5;177471,673601;50000;185
ap_40_2.txt;40;2;0,000;0,010;6;177471,673601;50000;180
ap_40_2.txt;40;2;0,000;0,010;7;177471,673601;50000;182
ap_40_2.txt;40;2;0,000;0,010;8;180768,670039;50000;182
ap_40_2.txt;40;2;0,000;0,010;9;177471,673601;50000;199
ap_40_2.txt;40;2;0,000;0,010;10;177471,673601;50000;185
ap_40_2.txt;40;2;0,000;0,010;11;180768,670039;50000;185
ap_40_2.txt;40;2;0,000;0,010;12;177471,673601;50000;181
ap_40_2.txt;40;2;0,000;0,010;13;177471,673601;50000;183
ap_40_2.txt;40;2;0,000;0,010;14;236015,549994;50000;184
ap_40_2.txt;40;2;0,000;0,010;15;177471,673601;50000;186
ap_40_2.txt;40;2;0,000;0,010;16;177471,673601;50000;182
ap_40_2.txt;40;2;0,000;0,010;17;177471,673601;50000;187
ap_40_2.txt;40;2;0,000;0,010;18;177471,673601;50000;180
ap_40_2.txt;40;2;0,000;0,010;19;177471,673601;50000;180
ap_40_2.txt;40;2;0,000;0,010;20;180768,670039;50000;182
ap_40_2.txt;40;2;0,000;0,010;21;177471,673601;50000;184
ap_40_2.txt;40;2;0,000;0,010;22;177471,673601;50000;191
ap_40_2.txt;40;2;0,000;0,010;23;177471,673601;50000;184
ap_40_2.txt;40;2;0,000;0,010;24;180768,670039;50000;185
ap_40_2.txt;40;2;0,000;0,010;25;180768,670039;50000;183
ap_40_2.txt;40;2;0,000;0,010;26;180768,670039;50000;181
ap_40_2.txt;40;2;0,000;0,010;27;180768,670039;50000;186
ap_40_2.txt;40;2;0,000;0,010;28;177471,673601;50000;182
ap_40_2.txt;40;2;0,000;0,010;29;180768,670039;50000;183
ap_40_2.txt;40;2;0,000;0,010;30;180768,670039;50000;182
ap_40_2.txt;40;2;0,000;0,050;1;177471,673601;50000;195
ap_40_2.txt;40;2;0,000;0,050;2;177471,673601;50000;188
ap_40_2.txt;40;2;0,000;0,050;3;180768,670039;50000;188
ap_40_2.txt;40;2;0,000;0,050;4;177471,673601;50000;185
ap_40_2.txt;40;2;0,000;0,050;5;177471,673601;50000;190
ap_40_2.txt;40;2;0,000;0,050;6;177471,673601;50000;209
ap_40_2.txt;40;2;0,000;0,050;7;177471,673601;50000;189
ap_40_2.txt;40;2;0,000;0,050;8;177471,673601;50000;182
ap_40_2.txt;40;2;0,000;0,050;9;177471,673601;50000;184
ap_40_2.txt;40;2;0,000;0,050;10;180768,670039;50000;183
ap_40_2.txt;40;2;0,000;0,050;11;177471,673601;50000;185
ap_40_2.txt;40;2;0,000;0,050;12;177471,673601;50000;183
ap_40_2.txt;40;2;0,000;0,050;13;177471,673601;50000;184
ap_40_2.txt;40;2;0,000;0,050;14;177471,673601;50000;200
ap_40_2.txt;40;2;0,000;0,050;15;177471,673601;50000;186
ap_40_2.txt;40;2;0,000;0,050;16;177471,673601;50000;183
ap_40_2.txt;40;2;0,000;0,050;17;177471,673601;50000;185
ap_40_2.txt;40;2;0,000;0,050;18;177471,673601;50000;184
ap_40_2.txt;40;2;0,000;0,050;19;180768,670039;50000;184
ap_40_2.txt;40;2;0,000;0,050;20;177471,673601;50000;187
ap_40_2.txt;40;2;0,000;0,050;21;177471,673601;50000;184
ap_40_2.txt;40;2;0,000;0,050;22;177471,673601;50000;184
ap_40_2.txt;40;2;0,000;0,050;23;177471,673601;50000;184
ap_40_2.txt;40;2;0,000;0,050;24;177471,673601;50000;184
ap_40_2.txt;40;2;0,000;0,050;25;177471,673601;50000;185
ap_40_2.txt;40;2;0,000;0,050;26;177471,673601;50000;186
ap_40_2.txt;40;2;0,000;0,050;27;177471,673601;50000;185
ap_40_2.txt;40;2;0,000;0,050;28;177471,673601;50000;184
ap_40_2.txt;40;2;0,000;0,050;29;177471,673601;50000;186
ap_40_2.txt;40;2;0,000;0,050;30;177471,673601;50000;260
ap_40_2.txt;40;2;0,000;0,100;1;177471,673601;50000;278
ap_40_2.txt;40;2;0,000;0,100;2;180768,670039;50000;194
ap_40_2.txt;40;2;0,000;0,100;3;177471,673601;50000;188
ap_40_2.txt;40;2;0,000;0,100;4;177471,673601;50000;190
ap_40_2.txt;40;2;0,000;0,100;5;177471,673601;50000;189
ap_40_2.txt;40;2;0,000;0,100;6;177471,673601;50000;188
ap_40_2.txt;40;2;0,000;0,100;7;177471,673601;50000;193
ap_40_2.txt;40;2;0,000;0,100;8;177471,673601;50000;187
ap_40_2.txt;40;2;0,000;0,100;9;177471,673601;50000;196
ap_40_2.txt;40;2;0,000;0,100;10;177471,673601;50000;190
ap_40_2.txt;40;2;0,000;0,100;11;177471,673601;50000;188
ap_40_2.txt;40;2;0,000;0,100;12;177471,673601;50000;190
ap_40_2.txt;40;2;0,000;0,100;13;178806,639489;50000;190
ap_40_2.txt;40;2;0,000;0,100;14;177471,673601;50000;188
ap_40_2.txt;40;2;0,000;0,100;15;177471,673601;50000;192
ap_40_2.txt;40;2;0,000;0,100;16;177471,673601;50000;187
ap_40_2.txt;40;2;0,000;0,100;17;178602,582195;50000;200
ap_40_2.txt;40;2;0,000;0,100;18;177957,800094;50000;191
ap_40_2.txt;40;2;0,000;0,100;19;180768,670039;50000;191
ap_40_2.txt;40;2;0,000;0,100;20;177471,673601;50000;194
ap_40_2.txt;40;2;0,000;0,100;21;177471,673601;50000;190
ap_40_2.txt;40;2;0,000;0,100;22;177471,673601;50000;187
ap_40_2.txt;40;2;0,000;0,100;23;178602,582195;50000;189
ap_40_2.txt;40;2;0,000;0,100;24;177471,673601;50000;186
ap_40_2.txt;40;2;0,000;0,100;25;177471,673601;50000;187
ap_40_2.txt;40;2;0,000;0,100;26;177471,673601;50000;188
ap_40_2.txt;40;2;0,000;0,100;27;180768,670039;50000;191
ap_40_2.txt;40;2;0,000;0,100;28;177957,800094;50000;185
ap_40_2.txt;40;2;0,000;0,100;29;177471,673601;50000;188
ap_40_2.txt;40;2;0,000;0,100;30;177471,673601;50000;188
ap_40_2.txt;40;2;0,200;0,010;1;180768,670039;50000;181
ap_40_2.txt;40;2;0,200;0,010;2;180768,670039;50000;184
ap_40_2.txt;40;2;0,200;0,010;3;177471,673601;50000;180
ap_40_2.txt;40;2;0,200;0,010;4;177471,673601;50000;184
ap_40_2.txt;40;2;0,200;0,010;5;177471,673601;50000;183
ap_40_2.txt;40;2;0,200;0,010;6;180768,670039;50000;186
ap_40_2.txt;40;2;0,200;0,010;7;180768,670039;50000;181
ap_40_2.txt;40;2;0,200;0,010;8;177471,673601;50000;187
ap_40_2.txt;40;2;0,200;0,010;9;180768,670039;50000;182
ap_40_2.txt;40;2;0,200;0,010;10;177471,673601;50000;181
ap_40_2.txt;40;2;0,200;0,010;11;177471,673601;50000;183
ap_40_2.txt;40;2;0,200;0,010;12;180768,670039;50000;182
ap_40_2.txt;40;2;0,200;0,010;13;177471,673601;50000;183
ap_40_2.txt;40;2;0,200;0,010;14;177471,673601;50000;182
ap_40_2.txt;40;2;0,200;0,010;15;180768,670039;50000;183
ap_40_2.txt;40;2;0,200;0,010;16;177471,673601;50000;181
ap_40_2.txt;40;2;0,200;0,010;17;177471,673601;50000;189
ap_40_2.txt;40;2;0,200;0,010;18;177471,673601;50000;182
ap_40_2.txt;40;2;0,200;0,010;19;177471,673601;50000;197
ap_40_2.txt;40;2;0,200;0,010;20;177471,673601;50000;181
ap_40_2.txt;40;2;0,200;0,010;21;180768,670039;50000;184
ap_40_2.txt;40;2;0,200;0,010;22;177471,673601;50000;183
ap_40_2.txt;40;2;0,200;0,010;23;177471,673601;50000;183
ap_40_2.txt;40;2;0,200;0,010;24;177471,673601;50000;184
ap_40_2.txt;40;2;0,200;0,010;25;177471,673601;50000;183
ap_40_2.txt;40;2;0,200;0,010;26;180768,670039;50000;183
ap_40_2.txt;40;2;0,200;0,010;27;180768,670039;50000;181
ap_40_2.txt;40;2;0,200;0,010;28;177471,673601;50000;181
ap_40_2.txt;40;2;0,200;0,010;29;177471,673601;50000;182
ap_40_2.txt;40;2;0,200;0,010;30;177471,673601;50000;181
ap_40_2.txt;40;2;0,200;0,050;1;180768,670039;50000;188
ap_40_2.txt;40;2;0,200;0,050;2;177471,673601;50000;186
ap_40_2.txt;40;2;0,200;0,050;3;177471,673601;50000;183
ap_40_2.txt;40;2;0,200;0,050;4;177471,673601;50000;183
ap_40_2.txt;40;2;0,200;0,050;5;177471,673601;50000;183
ap_40_2.txt;40;2;0,200;0,050;6;177471,673601;50000;189
ap_40_2.txt;40;2;0,200;0,050;7;177471,673601;50000;199
ap_40_2.txt;40;2;0,200;0,050;8;177471,673601;50000;188
ap_40_2.txt;40;2;0,200;0,050;9;177471,673601;50000;185
ap_40_2.txt;40;2;0,200;0,050;10;177471,673601;50000;184
ap_40_2.txt;40;2;0,200;0,050;11;177471,673601;50000;183
ap_40_2.txt;40;2;0,200;0,050;12;177471,673601;50000;184
ap_40_2.txt;40;2;0,200;0,050;13;177471,673601;50000;184
ap_40_2.txt;40;2;0,200;0,050;14;177471,673601;50000;182
ap_40_2.txt;40;2;0,200;0,050;15;177471,673601;50000;184
ap_40_2.txt;40;2;0,200;0,050;16;177471,673601;50000;184
ap_40_2.txt;40;2;0,200;0,050;17;177471,673601;50000;184
ap_40_2.txt;40;2;0,200;0,050;18;177471,673601;50000;186
ap_40_2.txt;40;2;0,200;0,050;19;177471,673601;50000;184
ap_40_2.txt;40;2;0,200;0,050;20;177471,673601;50000;183
ap_40_2.txt;40;2;0,200;0,050;21;177471,673601;50000;183
ap_40_2.txt;40;2;0,200;0,050;22;177471,673601;50000;187
ap_40_2.txt;40;2;0,200;0,050;23;177471,673601;50000;185
ap_40_2.txt;40;2;0,200;0,050;24;177471,673601;50000;183
ap_40_2.txt;40;2;0,200;0,050;25;177471,673601;50000;182
ap_40_2.txt;40;2;0,200;0,050;26;177471,673601;50000;184
ap_40_2.txt;40;2;0,200;0,050;27;177471,673601;50000;184
ap_40_2.txt;40;2;0,200;0,050;28;177471,673601;50000;184
ap_40_2.txt;40;2;0,200;0,050;29;177471,673601;50000;189
ap_40_2.txt;40;2;0,200;0,050;30;177471,673601;50000;184
ap_40_2.txt;40;2;0,200;0,100;1;177471,673601;50000;190
ap_40_2.txt;40;2;0,200;0,100;2;177471,673601;50000;190
ap_40_2.txt;40;2;0,200;0,100;3;177471,673601;50000;187
ap_40_2.txt;40;2;0,200;0,100;4;177471,673601;50000;189
ap_40_2.txt;40;2;0,200;0,100;5;177471,673601;50000;188
ap_40_2.txt;40;2;0,200;0,100;6;180768,670039;50000;188
ap_40_2.txt;40;2;0,200;0,100;7;177471,673601;50000;189
ap_40_2.txt;40;2;0,200;0,100;8;177471,673601;50000;186
ap_40_2.txt;40;2;0,200;0,100;9;177471,673601;50000;190
ap_40_2.txt;40;2;0,200;0,100;10;177471,673601;50000;188
ap_40_2.txt;40;2;0,200;0,100;11;177471,673601;50000;186
ap_40_2.txt;40;2;0,200;0,100;12;177471,673601;50000;215
ap_40_2.txt;40;2;0,200;0,100;13;177471,673601;50000;188
ap_40_2.txt;40;2;0,200;0,100;14;177471,673601;50000;190
ap_40_2.txt;40;2;0,200;0,100;15;180768,670039;50000;186
ap_40_2.txt;40;2;0,200;0,100;16;177471,673601;50000;187
ap_40_2.txt;40;2;0,200;0,100;17;177471,673601;50000;188
ap_40_2.txt;40;2;0,200;0,100;18;177471,673601;50000;187
ap_40_2.txt;40;2;0,200;0,100;19;177471,673601;50000;186
ap_40_2.txt;40;2;0,200;0,100;20;177471,673601;50000;190
ap_40_2.txt;40;2;0,200;0,100;21;180768,670039;50000;186
ap_40_2.txt;40;2;0,200;0,100;22;177471,673601;50000;190
ap_40_2.txt;40;2;0,200;0,100;23;177471,673601;50000;188
ap_40_2.txt;40;2;0,200;0,100;24;177471,673601;50000;189
ap_40_2.txt;40;2;0,200;0,100;25;180418,657510;50000;189
ap_40_2.txt;40;2;0,200;0,100;26;177471,673601;50000;189
ap_40_2.txt;40;2;0,200;0,100;27;177471,673601;50000;189
ap_40_2.txt;40;2;0,200;0,100;28;177471,673601;50000;191
ap_40_2.txt;40;2;0,200;0,100;29;177471,673601;50000;187
ap_40_2.txt;40;2;0,200;0,100;30;177471,673601;50000;187
ap_40_2.txt;40;2;0,400;0,010;1;177471,673601;50000;185
ap_40_2.txt;40;2;0,400;0,010;2;177471,673601;50000;186
ap_40_2.txt;40;2;0,400;0,010;3;177471,673601;50000;181
ap_40_2.txt;40;2;0,400;0,010;4;177471,673601;50000;181
ap_40_2.txt;40;2;0,400;0,010;5;177471,673601;50000;186
ap_40_2.txt;40;2;0,400;0,010;6;180768,670039;50000;181
ap_40_2.txt;40;2;0,400;0,010;7;180768,670039;50000;180
ap_40_2.txt;40;2;0,400;0,010;8;177471,673601;50000;184
ap_40_2.txt;40;2;0,400;0,010;9;177471,673601;50000;181
ap_40_2.txt;40;2;0,400;0,010;10;177471,673601;50000;183
ap_40_2.txt;40;2;0,400;0,010;11;180768,670039;50000;182
ap_40_2.txt;40;2;0,400;0,010;12;180768,670039;50000;183
ap_40_2.txt;40;2;0,400;0,010;13;177471,673601;50000;181
ap_40_2.txt;40;2;0,400;0,010;14;177471,673601;50000;183
ap_40_2.txt;40;2;0,400;0,010;15;177471,673601;50000;184
ap_40_2.txt;40;2;0,400;0,010;16;177471,673601;50000;206
ap_40_2.txt;40;2;0,400;0,010;17;177471,673601;50000;182
ap_40_2.txt;40;2;0,400;0,010;18;177471,673601;50000;183
ap_40_2.txt;40;2;0,400;0,010;19;177471,673601;50000;181
ap_40_2.txt;40;2;0,400;0,010;20;177471,673601;50000;180
ap_40_2.txt;40;2;0,400;0,010;21;177471,673601;50000;182
ap_40_2.txt;40;2;0,400;0,010;22;177471,673601;50000;185
ap_40_2.txt;40;2;0,400;0,010;23;177471,673601;50000;194
ap_40_2.txt;40;2;0,400;0,010;24;177471,673601;50000;183
ap_40_2.txt;40;2;0,400;0,010;25;180768,670039;50000;183
ap_40_2.txt;40;2;0,400;0,010;26;180768,670039;50000;185
ap_40_2.txt;40;2;0,400;0,010;27;177471,673601;50000;183
ap_40_2.txt;40;2;0,400;0,010;28;180768,670039;50000;182
ap_40_2.txt;40;2;0,400;0,010;29;177471,673601;50000;186
ap_40_2.txt;40;2;0,400;0,010;30;180768,670039;50000;195
ap_40_2.txt;40;2;0,400;0,050;1;177471,673601;50000;184
ap_40_2.txt;40;2;0,400;0,050;2;177471,673601;50000;195
ap_40_2.txt;40;2;0,400;0,050;3;177471,673601;50000;188
ap_40_2.txt;40;2;0,400;0,050;4;177471,673601;50000;183
ap_40_2.txt;40;2;0,400;0,050;5;177471,673601;50000;184
ap_40_2.txt;40;2;0,400;0,050;6;177471,673601;50000;184
ap_40_2.txt;40;2;0,400;0,050;7;177471,673601;50000;188
ap_40_2.txt;40;2;0,400;0,050;8;177471,673601;50000;186
ap_40_2.txt;40;2;0,400;0,050;9;177471,673601;50000;187
ap_40_2.txt;40;2;0,400;0,050;10;177471,673601;50000;186
ap_40_2.txt;40;2;0,400;0,050;11;177471,673601;50000;186
ap_40_2.txt;40;2;0,400;0,050;12;177471,673601;50000;184
ap_40_2.txt;40;2;0,400;0,050;13;177471,673601;50000;184
ap_40_2.txt;40;2;0,400;0,050;14;177471,673601;50000;185
ap_40_2.txt;40;2;0,400;0,050;15;177471,673601;50000;190
ap_40_2.txt;40;2;0,400;0,050;16;177471,673601;50000;186
ap_40_2.txt;40;2;0,400;0,050;17;177471,673601;50000;187
ap_40_2.txt;40;2;0,400;0,050;18;177471,673601;50000;184
ap_40_2.txt;40;2;0,400;0,050;19;177471,673601;50000;186
ap_40_2.txt;40;2;0,400;0,050;20;177471,673601;50000;184
ap_40_2.txt;40;2;0,400;0,050;21;177471,673601;50000;187
ap_40_2.txt;40;2;0,400;0,050;22;177471,673601;50000;185
ap_40_2.txt;40;2;0,400;0,050;23;177471,673601;50000;186
ap_40_2.txt;40;2;0,400;0,050;24;180768,670039;50000;187
ap_40_2.txt;40;2;0,400;0,050;25;177471,673601;50000;183
ap_40_2.txt;40;2;0,400;0,050;26;180768,670039;50000;186
ap_40_2.txt;40;2;0,400;0,050;27;177471,673601;50000;185
ap_40_2.txt;40;2;0,400;0,050;28;177471,673601;50000;187
ap_40_2.txt;40;2;0,400;0,050;29;177471,673601;50000;185
ap_40_2.txt;40;2;0,400;0,050;30;177471,673601;50000;184
ap_40_2.txt;40;2;0,400;0,100;1;177471,673601;50000;186
ap_40_2.txt;40;2;0,400;0,100;2;177471,673601;50000;191
ap_40_2.txt;40;2;0,400;0,100;3;177471,673601;50000;191
ap_40_2.txt;40;2;0,400;0,100;4;180418,657510;50000;186
ap_40_2.txt;40;2;0,400;0,100;5;177471,673601;50000;190
ap_40_2.txt;40;2;0,400;0,100;6;177587,363477;50000;188
ap_40_2.txt;40;2;0,400;0,100;7;177471,673601;50000;189
ap_40_2.txt;40;2;0,400;0,100;8;177471,673601;50000;189
ap_40_2.txt;40;2;0,400;0,100;9;177471,673601;50000;186
ap_40_2.txt;40;2;0,400;0,100;10;177471,673601;50000;193
ap_40_2.txt;40;2;0,400;0,100;11;177471,673601;50000;186
ap_40_2.txt;40;2;0,400;0,100;12;177471,673601;50000;187
ap_40_2.txt;40;2;0,400;0,100;13;177471,673601;50000;187
ap_40_2.txt;40;2;0,400;0,100;14;177471,673601;50000;188
ap_40_2.txt;40;2;0,400;0,100;15;177471,673601;50000;194
ap_40_2.txt;40;2;0,400;0,100;16;177471,673601;50000;190
ap_40_2.txt;40;2;0,400;0,100;17;177471,673601;50000;190
ap_40_2.txt;40;2;0,400;0,100;18;177471,673601;50000;188
ap_40_2.txt;40;2;0,400;0,100;19;177471,673601;50000;197
ap_40_2.txt;40;2;0,400;0,100;20;177471,673601;50000;189
ap_40_2.txt;40;2;0,400;0,100;21;177471,673601;50000;187
ap_40_2.txt;40;2;0,400;0,100;22;177471,673601;50000;220
ap_40_2.txt;40;2;0,400;0,100;23;180473,304738;50000;188
ap_40_2.txt;40;2;0,400;0,100;24;177471,673601;50000;189
ap_40_2.txt;40;2;0,400;0,100;25;180768,670039;50000;189
ap_40_2.txt;40;2;0,400;0,100;26;177471,673601;50000;192
ap_40_2.txt;40;2;0,400;0,100;27;177471,673601;50000;191
ap_40_2.txt;40;2;0,400;0,100;28;177471,673601;50000;188
ap_40_2.txt;40;2;0,400;0,100;29;177471,673601;50000;189
ap_40_2.txt;40;2;0,400;0,100;30;177471,673601;50000;187
ap_40_2.txt;40;2;0,600;0,010;1;177471,673601;50000;186
ap_40_2.txt;40;2;0,600;0,010;2;177471,673601;50000;192
ap_40_2.txt;40;2;0,600;0,010;3;177471,673601;50000;181
ap_40_2.txt;40;2;0,600;0,010;4;177471,673601;50000;181
ap_40_2.txt;40;2;0,600;0,010;5;177471,673601;50000;183
ap_40_2.txt;40;2;0,600;0,010;6;177471,673601;50000;181
ap_40_2.txt;40;2;0,600;0,010;7;177471,673601;50000;181
ap_40_2.txt;40;2;0,600;0,010;8;177471,673601;50000;185
ap_40_2.txt;40;2;0,600;0,010;9;177471,673601;50000;180
ap_40_2.txt;40;2;0,600;0,010;10;177471,673601;50000;183
ap_40_2.txt;40;2;0,600;0,010;11;180768,670039;50000;180
ap_40_2.txt;40;2;0,600;0,010;12;177471,673601;50000;180
ap_40_2.txt;40;2;0,600;0,010;13;177471,673601;50000;182
ap_40_2.txt;40;2;0,600;0,010;14;177471,673601;50000;184
ap_40_2.txt;40;2;0,600;0,010;15;177471,673601;50000;182
ap_40_2.txt;40;2;0,600;0,010;16;180768,670039;50000;184
ap_40_2.txt;40;2;0,600;0,010;17;177471,673601;50000;180
ap_40_2.txt;40;2;0,600;0,010;18;180768,670039;50000;186
ap_40_2.txt;40;2;0,600;0,010;19;177471,673601;50000;182
ap_40_2.txt;40;2;0,600;0,010;20;177471,673601;50000;196
ap_40_2.txt;40;2;0,600;0,010;21;180768,670039;50000;182
ap_40_2.txt;40;2;0,600;0,010;22;177471,673601;50000;182
ap_40_2.txt;40;2;0,600;0,010;23;177471,673601;50000;182
ap_40_2.txt;40;2;0,600;0,010;24;177471,673601;50000;186
ap_40_2.txt;40;2;0,600;0,010;25;177471,673601;50000;186
ap_40_2.txt;40;2;0,600;0,010;26;177471,673601;50000;182
ap_40_2.txt;40;2;0,600;0,010;27;177471,673601;50000;183
ap_40_2.txt;40;2;0,600;0,010;28;180768,670039;50000;184
ap_40_2.txt;40;2;0,600;0,010;29;177471,673601;50000;181
ap_40_2.txt;40;2;0,600;0,010;30;180768,670039;50000;188
ap_40_2.txt;40;2;0,600;0,050;1;177471,673601;50000;185
ap_40_2.txt;40;2;0,600;0,050;2;177471,673601;50000;188
ap_40_2.txt;40;2;0,600;0,050;3;177471,673601;50000;184
ap_40_2.txt;40;2;0,600;0,050;4;177471,673601;50000;184
ap_40_2.txt;40;2;0,600;0,050;5;177471,673601;50000;183
ap_40_2.txt;40;2;0,600;0,050;6;177471,673601;50000;187
ap_40_2.txt;40;2;0,600;0,050;7;177471,673601;50000;186
ap_40_2.txt;40;2;0,600;0,050;8;177471,673601;50000;186
ap_40_2.txt;40;2;0,600;0,050;9;177471,673601;50000;184
ap_40_2.txt;40;2;0,600;0,050;10;177471,673601;50000;189
ap_40_2.txt;40;2;0,600;0,050;11;177471,673601;50000;184
ap_40_2.txt;40;2;0,600;0,050;12;177471,673601;50000;183
ap_40_2.txt;40;2;0,600;0,050;13;177471,673601;50000;197
ap_40_2.txt;40;2;0,600;0,050;14;177471,673601;50000;187
ap_40_2.txt;40;2;0,600;0,050;15;177471,673601;50000;183
ap_40_2.txt;40;2;0,600;0,050;16;177471,673601;50000;191
ap_40_2.txt;40;2;0,600;0,050;17;177471,673601;50000;197
ap_40_2.txt;40;2;0,600;0,050;18;177471,673601;50000;186
ap_40_2.txt;40;2;0,600;0,050;19;177471,673601;50000;184
ap_40_2.txt;40;2;0,600;0,050;20;177471,673601;50000;191
ap_40_2.txt;40;2;0,600;0,050;21;177471,673601;50000;188
ap_40_2.txt;40;2;0,600;0,050;22;177471,673601;50000;184
